"","Annot","Term","Annotated","Significant","Pvalue","Padj","GeneID"
"GO:1902883","GO:1902883","negative regulation of response to oxidative stress",31,2,0.0123600947332546,0.0600493185665133,"Trap1,Hsph1"
"GO:1903579","GO:1903579","negative regulation of ATP metabolic process",31,2,0.0123600947332546,0.0600493185665133,"Pid1,Pde2a"
"GO:0003281","GO:0003281","ventricular septum development",88,3,0.0124114181415072,0.060215836367862,"Slit2,Pde2a,Egln1"
"GO:0048584","GO:0048584","positive regulation of response to stimulus",2284,21,0.012603269108275,0.0610627523874172,"Steap3,Spop,Phb,Slc9a3r1,Itgb1bp1,Hsp90aa1,Ntrk2,Prkcd,Adamts20,Arid2,Hsp90ab1,Itgav,Mapkbp1,Slit2,Card11,Tgfa,Ret,Plekha4,Pde2a,Nfat5,Ncam1"
"GO:0033135","GO:0033135","regulation of peptidyl-serine phosphorylation",166,4,0.0130859809103828,0.0632171136765075,"Hsp90aa1,Ntrk2,Hsp90ab1,Ret"
"GO:0033002","GO:0033002","muscle cell proliferation",255,5,0.0131089834216851,0.0632171136765075,"Phb,Npr3,Arid2,Cdkn1a,Ncam1"
"GO:0006734","GO:0006734","NADH metabolic process",32,2,0.0131374183008371,0.0632171136765075,"Pfkl,Ldha"
"GO:1902253","GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator",32,2,0.0131374183008371,0.0632171136765075,"Steap3,Pttg1ip"
"GO:1903859","GO:1903859","regulation of dendrite extension",32,2,0.0131374183008371,0.0632171136765075,"Syt4,Smurf1"
"GO:0006835","GO:0006835","dicarboxylic acid transport",90,3,0.0131832779791047,0.063265404649725,"Ntrk2,Prkcd,Syt4"
"GO:1900407","GO:1900407","regulation of cellular response to oxidative stress",90,3,0.0131832779791047,0.063265404649725,"Fbln5,Trap1,Hsph1"
"GO:0030335","GO:0030335","positive regulation of cell migration",571,8,0.0132631264684144,0.0635622288825502,"Itga3,Itgb1bp1,Lamb1,Dock8,Itgav,Sema4a,Ret,Rdx"
"GO:0009266","GO:0009266","response to temperature stimulus",167,4,0.0133516788683066,0.0638999048277219,"Grik2,Hsp90aa1,Hspa1b,Hsp90ab1"
"GO:0021537","GO:0021537","telencephalon development",257,5,0.0135191835921809,0.0646140141374598,"Atp1b2,Lamb1,Ntrk2,Mfsd2a,Slit2"
"GO:0030203","GO:0030203","glycosaminoglycan metabolic process",91,3,0.013579269827308,0.0647260202834708,"Chpf,Chst3,Hexb"
"GO:1903035","GO:1903035","negative regulation of response to wounding",91,3,0.013579269827308,0.0647260202834708,"Prkcd,Cers2,Cldn19"
"GO:0043604","GO:0043604","amide biosynthetic process",813,10,0.0138693322338967,0.0660195167791418,"Gal3st1,Cnot6,Ormdl3,Prkcd,Trap1,Igf2bp2,Cers2,Elovl1,Pan3,Aars"
"GO:0070661","GO:0070661","leukocyte proliferation",358,6,0.0139272735472989,0.0661102931561339,"Prkcd,Npr3,Cdkn1a,Dock8,Card11,Impdh1"
"GO:0070741","GO:0070741","response to interleukin-6",33,2,0.0139354968964348,0.0661102931561339,"Pid1,Phb"
"GO:0097581","GO:0097581","lamellipodium organization",92,3,0.0139819900870985,0.0661102931561339,"Slit2,Myo9b,Plxnb3"
"GO:1900182","GO:1900182","positive regulation of protein localization to nucleus",92,3,0.0139819900870985,0.0661102931561339,"Ormdl3,Prkcd,Hsp90ab1"
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process",92,3,0.0139819900870985,0.0661102931561339,"Spop,Ecscr,Sort1"
"GO:0051962","GO:0051962","positive regulation of nervous system development",359,6,0.0141022020947602,0.0665895425116217,"Dbnl,Ntrk2,Sema4a,Mag,Dag1,Plxnb3"
"GO:0071897","GO:0071897","DNA biosynthetic process",170,4,0.014169323159505,0.0668171554063709,"Phb,Hsp90aa1,Cdkn1a,Hsp90ab1"
"GO:0009890","GO:0009890","negative regulation of biosynthetic process",1602,16,0.0141956833865,0.0668522049614908,"Pid1,Sox13,2610008E11Rik,Cnot6,Spop,Phb,Ormdl3,Fbln5,H1f0,Cdkn1a,Nr4a2,Foxd3,Pan3,Zfp536,Pde2a,Itm2a"
"GO:0035304","GO:0035304","regulation of protein dephosphorylation",93,3,0.0143914529911612,0.0675041327553536,"Hsp90b1,Prkcd,Hsp90ab1"
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus",93,3,0.0143914529911612,0.0675041327553536,"Itgb1bp1,Nr4a1,Spry4"
"GO:0140029","GO:0140029","exocytic process",93,3,0.0143914529911612,0.0675041327553536,"Snap47,Ncam1,Rab8b"
"GO:1903034","GO:1903034","regulation of response to wounding",171,4,0.0144487679607098,0.0676830881130333,"Prkcd,Cers2,Cldn19,Cadm4"
"GO:0019827","GO:0019827","stem cell population maintenance",172,4,0.0147316838625761,0.068208672703526,"Tet1,Tead3,Lrp5,Bcl9"
"GO:0014047","GO:0014047","glutamate secretion",34,2,0.0147540843560288,0.068208672703526,"Ntrk2,Syt4"
"GO:0021591","GO:0021591","ventricular system development",34,2,0.0147540843560288,0.068208672703526,"Atp1b2,Celsr2"
"GO:0046466","GO:0046466","membrane lipid catabolic process",34,2,0.0147540843560288,0.068208672703526,"Hexb,Prkcd"
"GO:0050654","GO:0050654","chondroitin sulfate proteoglycan metabolic process",34,2,0.0147540843560288,0.068208672703526,"Chpf,Chst3"
"GO:0051973","GO:0051973","positive regulation of telomerase activity",34,2,0.0147540843560288,0.068208672703526,"Hsp90aa1,Hsp90ab1"
"GO:0070542","GO:0070542","response to fatty acid",34,2,0.0147540843560288,0.068208672703526,"Pid1,Scd2"
"GO:0090322","GO:0090322","regulation of superoxide metabolic process",34,2,0.0147540843560288,0.068208672703526,"Fbln5,Prkcd"
"GO:1903205","GO:1903205","regulation of hydrogen peroxide-induced cell death",34,2,0.0147540843560288,0.068208672703526,"Trap1,Hsph1"
"GO:1905476","GO:1905476","negative regulation of protein localization to membrane",34,2,0.0147540843560288,0.068208672703526,"Pid1,Itgb1bp1"
"GO:0050807","GO:0050807","regulation of synapse organization",263,5,0.0148015639564359,0.0683387240446166,"Dbnl,Ntrk2,Sema4a,Egln1,Dag1"
"GO:0010639","GO:0010639","negative regulation of organelle organization",364,6,0.0149999145716831,0.0691640969545494,"Prkcd,Slx4,Syt4,Slit2,Fez1,Rdx"
"GO:0071774","GO:0071774","response to fibroblast growth factor",95,3,0.015230659300497,0.0701364910682598,"Itgb1bp1,Nr4a1,Spry4"
"GO:0001890","GO:0001890","placenta development",174,4,0.0153079820678749,0.0703092232298234,"Hsp90ab1,Itgav,Foxd3,Egln1"
"GO:0030833","GO:0030833","regulation of actin filament polymerization",174,4,0.0153079820678749,0.0703092232298234,"Dbnl,Prkcd,Slit2,Rdx"
"GO:0019725","GO:0019725","cellular homeostasis",952,11,0.0154148173736875,0.0704321394205207,"Steap3,Grik2,Atp1b2,Ormdl3,Slc9a3r1,Gaa,Slc9a3,Hexb,Lrp5,Itgav,Egln1"
"GO:0002064","GO:0002064","epithelial cell development",266,5,0.0154723353936633,0.0704321394205207,"Slc9a3r1,Hsd17b4,Arhgef26,Pde2a,Rdx"
"GO:0045926","GO:0045926","negative regulation of growth",266,5,0.0154723353936633,0.0704321394205207,"Phb,Cdkn1a,Sema4a,Slit2,Mag"
"GO:0000038","GO:0000038","very long-chain fatty acid metabolic process",35,2,0.0155929365515811,0.0704321394205207,"Hsd17b4,Elovl1"
"GO:0006606","GO:0006606","protein import into nucleus",175,4,0.0156013903858643,0.0704321394205207,"Pttg1ip,Prkcd,Cdkn1a,Hsp90ab1"
"GO:0007229","GO:0007229","integrin-mediated signaling pathway",96,3,0.015660426843848,0.0704321394205207,"Itga3,Itgb1bp1,Itgav"
"GO:0009408","GO:0009408","response to heat",96,3,0.015660426843848,0.0704321394205207,"Hsp90aa1,Hspa1b,Hsp90ab1"
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization",368,6,0.015746145156683,0.0704321394205207,"Dbnl,Sh3pxd2b,Itgb1bp1,Prkcd,Slit2,Rdx"
"GO:0098727","GO:0098727","maintenance of cell number",176,4,0.0158983218334251,0.0704321394205207,"Tet1,Tead3,Lrp5,Bcl9"
"GO:0042592","GO:0042592","homeostatic process",1904,18,0.0158983841447402,0.0704321394205207,"Steap3,Grik2,Chst3,Atp1b2,Spop,Ormdl3,Slc9a3r1,Gaa,Slc9a3,Hexb,Npr3,Arid2,Lrp5,Itgav,Elovl1,Mfsd2a,Card11,Egln1"
"GO:0002028","GO:0002028","regulation of sodium ion transport",97,3,0.0160969853307304,0.0704321394205207,"Atp1b2,Slc9a3r1,Slc9a3"
"GO:0007033","GO:0007033","vacuole organization",177,4,0.0161987888821912,0.0704321394205207,"Gaa,Hexb,Smurf1,Fez1"
"GO:0006629","GO:0006629","lipid metabolic process",1354,14,0.0162814681744869,0.0704732176376073,"Fam135a,Lbr,Gal3st1,Ormdl3,Mboat2,Hexb,Prkcd,Hsd17b4,Lrp5,Fads1,Scd2,Cers2,Elovl1,Mfsd2a"
"GO:0006623","GO:0006623","protein targeting to vacuole",36,2,0.0164518113763906,0.0711233754974439,"Sort1,Smurf1"
"GO:0050803","GO:0050803","regulation of synapse structure or activity",271,5,0.0166349438602615,0.0718271659100779,"Dbnl,Ntrk2,Sema4a,Egln1,Dag1"
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion",373,6,0.0167146576135884,0.0720832364971849,"Sox13,Hsp90aa1,Dock8,Card11,Hsph1,Nfat5"
"GO:0051170","GO:0051170","import into nucleus",179,4,0.0168103785981415,0.0724076307422388,"Pttg1ip,Prkcd,Cdkn1a,Hsp90ab1"
"GO:2000147","GO:2000147","positive regulation of cell motility",597,8,0.0168880060657431,0.0726533951573748,"Itga3,Itgb1bp1,Lamb1,Dock8,Itgav,Sema4a,Ret,Rdx"
"GO:0051346","GO:0051346","negative regulation of hydrolase activity",374,6,0.0169131839999091,0.0726731945105584,"Nr4a1,Hspa1b,Sort1,Egln1,Rdx,Plxnb3"
"GO:0009628","GO:0009628","response to abiotic stimulus",1095,12,0.0169578432847261,0.0727396267940866,"Efhd1,Grik2,Hsp90aa1,Prkcd,Cdkn1a,Hspa1b,Hsp90ab1,Nr4a2,Ccnd2,Pde2a,Egln1,Dag1"
"GO:0060429","GO:0060429","epithelium development",1227,13,0.0169698336575106,0.0727396267940866,"Slc9a3r1,Hsd17b4,Lrp5,Frem2,Arhgef26,Mfsd2a,Kazn,Slit2,Ret,Plekha4,Pde2a,Rdx,Dag1"
"GO:1902882","GO:1902882","regulation of response to oxidative stress",99,3,0.0169905142165767,0.0727399954096352,"Fbln5,Trap1,Hsph1"
"GO:0034110","GO:0034110","regulation of homotypic cell-cell adhesion",37,2,0.017330468730547,0.0738374132162749,"Prkcd,Rdx"
"GO:0048846","GO:0048846","axon extension involved in axon guidance",37,2,0.017330468730547,0.0738374132162749,"Sema4a,Slit2"
"GO:0051647","GO:0051647","nucleus localization",37,2,0.017330468730547,0.0738374132162749,"Slc9a3r1,Clmn"
"GO:1902284","GO:1902284","neuron projection extension involved in neuron projection guidance",37,2,0.017330468730547,0.0738374132162749,"Sema4a,Slit2"
"GO:0032147","GO:0032147","activation of protein kinase activity",100,3,0.0174475021241111,0.0742464789185067,"Phb,Itgb1bp1,Prkcd"
"GO:0010720","GO:0010720","positive regulation of cell development",378,6,0.0177235678839077,0.0753304955065726,"Dbnl,Ntrk2,Ret,Mag,Dag1,Plxnb3"
"GO:0010256","GO:0010256","endomembrane system organization",488,7,0.0178247879016515,0.075669652486338,"Snap47,Slc9a3r1,Prkcd,Syt4,Sh3tc2,Gorasp2,Prx"
"GO:0036473","GO:0036473","cell death in response to oxidative stress",101,3,0.0179113160145298,0.0757637942075678,"Trap1,Sigmar1,Hsph1"
"GO:0050772","GO:0050772","positive regulation of axonogenesis",101,3,0.0179113160145298,0.0757637942075678,"Dbnl,Ntrk2,Plxnb3"
"GO:2001243","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway",101,3,0.0179113160145298,0.0757637942075678,"Pttg1ip,Trap1,Hsph1"
"GO:0071634","GO:0071634","regulation of transforming growth factor beta production",38,2,0.0182286705064805,0.0769219405363073,"Hsp90ab1,Itgav"
"GO:1900087","GO:1900087","positive regulation of G1/S transition of mitotic cell cycle",38,2,0.0182286705064805,0.0769219405363073,"Ccnd2,Rdx"
"GO:0150115","GO:0150115","cell-substrate junction organization",102,3,0.0183819626597305,0.0774762435729929,"Itgb1bp1,Itgav,Rab8b"
"GO:0045321","GO:0045321","leukocyte activation",1108,12,0.0184155677723429,0.077525369930769,"Sox13,Phb,Hsp90aa1,Prkcd,Cdkn1a,Dock8,Itgav,Sema4a,Card11,Hsph1,Impdh1,Itm2a"
"GO:0048813","GO:0048813","dendrite morphogenesis",186,4,0.0190640461121987,0.0801597748431976,"Trak2,Tet1,Dbnl,Celsr2"
"GO:0006820","GO:0006820","monoatomic anion transport",495,7,0.0191037036842894,0.0802310123815817,"Slc9a3r1,Ntrk2,Prkcd,Syt4,Ttyh1,Slc20a2,Slc7a5"
"GO:0007269","GO:0007269","neurotransmitter secretion",187,4,0.0194005079737069,0.0812842160891253,"Snap47,Ntrk2,Nr4a1,Syt4"
"GO:0099643","GO:0099643","signal release from synapse",187,4,0.0194005079737069,0.0812842160891253,"Snap47,Ntrk2,Nr4a1,Syt4"
"GO:0060322","GO:0060322","head development",734,9,0.0194926049552953,0.0815733183674208,"Atp1b2,Lamb1,Ntrk2,Nr4a2,Celsr2,Mfsd2a,Slit2,Aars,Ncam1"
"GO:0048592","GO:0048592","eye morphogenesis",188,4,0.0197406284886358,0.0825134909134456,"Ntrk2,Lrp5,Mfsd2a,Mfap5"
"GO:0070925","GO:0070925","organelle assembly",861,10,0.0198367798105142,0.0828173833223833,"Dbnl,Sh3pxd2b,Cnot6,Hspa1b,Gorasp2,Celsr2,Smurf1,Pan3,Fez1,Rdx"
"GO:1902903","GO:1902903","regulation of supramolecular fiber organization",388,6,0.0198655070640424,0.0828393989966915,"Dbnl,Sh3pxd2b,Itgb1bp1,Prkcd,Slit2,Rdx"
"GO:0010591","GO:0010591","regulation of lamellipodium assembly",40,2,0.0200827647690809,0.0835480861771422,"Slit2,Plxnb3"
"GO:0032660","GO:0032660","regulation of interleukin-17 production",40,2,0.0200827647690809,0.0835480861771422,"Phb,Slc7a5"
"GO:0055082","GO:0055082","intracellular chemical homeostasis",864,10,0.020263858113089,0.0842022904181533,"Steap3,Grik2,Atp1b2,Ormdl3,Slc9a3r1,Slc9a3,Hexb,Lrp5,Itgav,Egln1"
"GO:0050821","GO:0050821","protein stabilization",190,4,0.0204318848841859,0.0842488936625808,"Atp1b2,Phb,Hsp90aa1,Hsp90ab1"
"GO:0008064","GO:0008064","regulation of actin polymerization or depolymerization",191,4,0.0207830399358017,0.0842488936625808,"Dbnl,Prkcd,Slit2,Rdx"
"GO:0030041","GO:0030041","actin filament polymerization",191,4,0.0207830399358017,0.0842488936625808,"Dbnl,Prkcd,Slit2,Rdx"
"GO:0046942","GO:0046942","carboxylic acid transport",288,5,0.0210183598101729,0.0842488936625808,"Slc9a3r1,Ntrk2,Prkcd,Syt4,Slc7a5"
"GO:0006636","GO:0006636","unsaturated fatty acid biosynthetic process",41,2,0.0210381908736107,0.0842488936625808,"Fads1,Scd2"
"GO:0046627","GO:0046627","negative regulation of insulin receptor signaling pathway",41,2,0.0210381908736107,0.0842488936625808,"Pid1,Prkcd"
"GO:0060603","GO:0060603","mammary gland duct morphogenesis",41,2,0.0210381908736107,0.0842488936625808,"Lrp5,Slit2"
"GO:0071604","GO:0071604","transforming growth factor beta production",41,2,0.0210381908736107,0.0842488936625808,"Hsp90ab1,Itgav"
"GO:0019637","GO:0019637","organophosphate metabolic process",870,10,0.0211382103737879,0.0842488936625808,"Pid1,Pfkl,Ormdl3,Mboat2,Hexb,Prkcd,Hsd17b4,Mfsd2a,Impdh1,Pde2a"
"GO:0006022","GO:0006022","aminoglycan metabolic process",108,3,0.0213496135090833,0.0842488936625808,"Chpf,Chst3,Hexb"
"GO:0071695","GO:0071695","anatomical structure maturation",290,5,0.0215789932889646,0.0842488936625808,"Nfasc,Nr4a2,Ret,Gldn,Dag1"
"GO:0030832","GO:0030832","regulation of actin filament length",194,4,0.0218587230754832,0.0850644679439597,"Dbnl,Prkcd,Slit2,Rdx"
"GO:0006906","GO:0006906","vesicle fusion",109,3,0.0218682154284019,0.0850644679439597,"Snap47,Syt4,Rab8b"
"GO:0006904","GO:0006904","vesicle docking involved in exocytosis",42,2,0.0220122286074129,0.0853426909345579,"Ncam1,Rab8b"
"GO:0007616","GO:0007616","long-term memory",42,2,0.0220122286074129,0.0853426909345579,"Ntrk2,Ccnd2"
"GO:1903725","GO:1903725","regulation of phospholipid metabolic process",42,2,0.0220122286074129,0.0853426909345579,"Prkcd,Mfsd2a"
"GO:0032102","GO:0032102","negative regulation of response to external stimulus",398,6,0.0221776086589554,0.0858895984467438,"Prkcd,Mapkbp1,Sema4a,Cers2,Cldn19,Slit2"
"GO:0001764","GO:0001764","neuron migration",195,4,0.0222247195958721,0.0859777761364953,"Itga3,Ntrk2,Nr4a2,Celsr2"
"GO:0007005","GO:0007005","mitochondrion organization",511,7,0.0222663454598847,0.0860445647311955,"Trak2,Pid1,Phb,Hsp90aa1,Smurf1,Pde2a,Fez1"
"GO:0051258","GO:0051258","protein polymerization",293,5,0.0224380846238748,0.0866134588978425,"Dbnl,Hsp90aa1,Prkcd,Slit2,Rdx"
"GO:0010638","GO:0010638","positive regulation of organelle organization",513,7,0.0226857080966167,0.0874737128790942,"Sh3pxd2b,Cnot6,Itgb1bp1,Slx4,Lrp5,Pan3,Tgfa"
"GO:0021987","GO:0021987","cerebral cortex development",111,3,0.0229259993886547,0.0883038493355815,"Lamb1,Ntrk2,Slit2"
"GO:0003009","GO:0003009","skeletal muscle contraction",43,2,0.0230046496112267,0.0884139525863467,"Gaa,Nr4a1"
"GO:0097484","GO:0097484","dendrite extension",43,2,0.0230046496112267,0.0884139525863467,"Syt4,Smurf1"
"GO:0019722","GO:0019722","calcium-mediated signaling",198,4,0.0233451334829329,0.0896250124583902,"Ntrk2,Nfat5,Egln1,Ncam1"
"GO:0007156","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules",112,3,0.02346518112748,0.0899880778960472,"Celsr2,Ret,Plxnb3"
"GO:0051603","GO:0051603","proteolysis involved in protein catabolic process",759,9,0.0235730592314876,0.0903037366655251,"Psmd1,Hsp90b1,Spop,Ndfip2,Sdf2l1,Hspa1b,Hsp90ab1,Ecscr,Smurf1"
"GO:0050905","GO:0050905","neuromuscular process",199,4,0.0237261062247956,0.0906932978203226,"Gaa,Hexb,Nr4a1,Aars"
"GO:0120032","GO:0120032","regulation of plasma membrane bounded cell projection assembly",199,4,0.0237261062247956,0.0906932978203226,"Prkcd,Slit2,Rdx,Plxnb3"
"GO:0050769","GO:0050769","positive regulation of neurogenesis",298,5,0.0239187322373165,0.0911082527335055,"Dbnl,Ntrk2,Mag,Dag1,Plxnb3"
"GO:0038127","GO:0038127","ERBB signaling pathway",113,3,0.0240112213796146,0.0911082527335055,"Sh3tc2,Mvb12b,Tgfa"
"GO:0055017","GO:0055017","cardiac muscle tissue growth",113,3,0.0240112213796146,0.0911082527335055,"Arid2,Sorbs2,Ncam1"
"GO:0090174","GO:0090174","organelle membrane fusion",113,3,0.0240112213796146,0.0911082527335055,"Snap47,Syt4,Rab8b"
"GO:2001022","GO:2001022","positive regulation of response to DNA damage stimulus",113,3,0.0240112213796146,0.0911082527335055,"Steap3,Prkcd,Arid2"
"GO:0006024","GO:0006024","glycosaminoglycan biosynthetic process",44,2,0.0240152274334353,0.0911082527335055,"Chpf,Chst3"
"GO:0032620","GO:0032620","interleukin-17 production",44,2,0.0240152274334353,0.0911082527335055,"Phb,Slc7a5"
"GO:0046578","GO:0046578","regulation of Ras protein signal transduction",200,4,0.0241108425015291,0.0913728494800437,"Itga3,Spry4,Cadm4,Myo9b"
"GO:0006979","GO:0006979","response to oxidative stress",407,6,0.0244083787634769,0.092401279520472,"Fbln5,Prkcd,Trap1,Nr4a2,Sigmar1,Hsph1"
"GO:0001892","GO:0001892","embryonic placenta development",114,3,0.0245641183219883,0.092791942153222,"Itgav,Foxd3,Egln1"
"GO:0032231","GO:0032231","regulation of actin filament bundle assembly",114,3,0.0245641183219883,0.092791942153222,"Sh3pxd2b,Itgb1bp1,Rdx"
"GO:0060491","GO:0060491","regulation of cell projection assembly",202,4,0.0248916349468655,0.0939286908465051,"Prkcd,Slit2,Rdx,Plxnb3"
"GO:0044057","GO:0044057","regulation of system process",643,8,0.0249716133567178,0.093933215510842,"Ormdl3,Slc9a3r1,Gaa,Nr4a1,Mag,Ncam1,Rab8b,Dag1"
"GO:0042554","GO:0042554","superoxide anion generation",45,2,0.0250437375162778,0.093933215510842,"Sh3pxd2b,Prkcd"
"GO:0042771","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",45,2,0.0250437375162778,0.093933215510842,"Steap3,Cdkn1a"
"GO:0045840","GO:0045840","positive regulation of mitotic nuclear division",45,2,0.0250437375162778,0.093933215510842,"Lrp5,Tgfa"
"GO:0048568","GO:0048568","embryonic organ development",524,7,0.0250903724075002,0.093933215510842,"Slc9a3r1,Arid2,Tead3,Itgav,Foxd3,Mfap5,Egln1"
"GO:0003014","GO:0003014","renal system process",115,3,0.0251238694801204,0.093933215510842,"Itga3,Slc9a3r1,Npr3"
"GO:0045765","GO:0045765","regulation of angiogenesis",302,5,0.0251476644366088,0.093933215510842,"Fbln5,Stab1,Ecscr,Sema4a,Egln1"
"GO:0009790","GO:0009790","embryo development",1297,13,0.0253503176759402,0.093933215510842,"Tet1,Slc9a3r1,Arid2,Tead3,Lrp5,Itgav,Frem2,Foxd3,Slit2,Ret,Mfap5,Egln1,Dag1"
"GO:0060070","GO:0060070","canonical Wnt signaling pathway",303,5,0.0254611181055351,0.093933215510842,"Sox13,Slc9a3r1,Lrp5,Bcl9,Plekha4"
"GO:0099173","GO:0099173","postsynapse organization",204,4,0.0256875673151965,0.093933215510842,"Dbnl,Itga3,Sorbs2,Egln1"
"GO:0006986","GO:0006986","response to unfolded protein",116,3,0.0256904717376339,0.093933215510842,"Hsp90aa1,Hspa1b,Hsph1"
"GO:0043534","GO:0043534","blood vessel endothelial cell migration",116,3,0.0256904717376339,0.093933215510842,"Itgb1bp1,Nr4a1,Slit2"
"GO:1904659","GO:1904659","glucose transmembrane transport",116,3,0.0256904717376339,0.093933215510842,"Pid1,Prkcd,Sort1"
"GO:0006040","GO:0006040","amino sugar metabolic process",46,2,0.0260899571821523,0.093933215510842,"Chst3,Hexb"
"GO:0008631","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress",46,2,0.0260899571821523,0.093933215510842,"Trap1,Hsph1"
"GO:0030890","GO:0030890","positive regulation of B cell proliferation",46,2,0.0260899571821523,0.093933215510842,"Cdkn1a,Card11"
"GO:0035307","GO:0035307","positive regulation of protein dephosphorylation",46,2,0.0260899571821523,0.093933215510842,"Prkcd,Hsp90ab1"
"GO:0051898","GO:0051898","negative regulation of protein kinase B signaling",46,2,0.0260899571821523,0.093933215510842,"Slc9a3r1,Dag1"
"GO:1900077","GO:1900077","negative regulation of cellular response to insulin stimulus",46,2,0.0260899571821523,0.093933215510842,"Pid1,Prkcd"
"GO:0008645","GO:0008645","hexose transmembrane transport",117,3,0.0262639213456731,0.093933215510842,"Pid1,Prkcd,Sort1"
"GO:0010927","GO:0010927","cellular component assembly involved in morphogenesis",117,3,0.0262639213456731,0.093933215510842,"Nfasc,Prx,Dag1"
"GO:0042100","GO:0042100","B cell proliferation",117,3,0.0262639213456731,0.093933215510842,"Prkcd,Cdkn1a,Card11"
"GO:0045446","GO:0045446","endothelial cell differentiation",117,3,0.0262639213456731,0.093933215510842,"Arhgef26,Pde2a,Rdx"
"GO:1901342","GO:1901342","regulation of vasculature development",306,5,0.0264165041617381,0.093933215510842,"Fbln5,Stab1,Ecscr,Sema4a,Egln1"
"GO:0030307","GO:0030307","positive regulation of cell growth",206,4,0.0264986927893579,0.093933215510842,"Dbnl,Syt4,Mfsd2a,Smurf1"
"GO:0071902","GO:0071902","positive regulation of protein serine/threonine kinase activity",206,4,0.0264986927893579,0.093933215510842,"Prkcd,Hsp90ab1,Tgfa,Ccnd2"
"GO:0032970","GO:0032970","regulation of actin filament-based process",416,6,0.0267848929359406,0.093933215510842,"Dbnl,Sh3pxd2b,Itgb1bp1,Prkcd,Slit2,Rdx"
"GO:2000278","GO:2000278","regulation of DNA biosynthetic process",118,3,0.0268442139322267,0.093933215510842,"Hsp90aa1,Cdkn1a,Hsp90ab1"
"GO:0019932","GO:0019932","second-messenger-mediated signaling",308,5,0.0270660067387761,0.0942772542419697,"Ntrk2,Pde2a,Nfat5,Egln1,Ncam1"
"GO:0043114","GO:0043114","regulation of vascular permeability",47,2,0.0271536656200121,0.0943964044979161,"Slit2,Pde2a"
"GO:0089718","GO:0089718","amino acid import across plasma membrane",47,2,0.0271536656200121,0.0943964044979161,"Prkcd,Slc7a5"
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process",208,4,0.0273250612564137,0.0948988361432185,"Fads1,Scd2,Elovl1,Ldha"
"GO:0015749","GO:0015749","monosaccharide transmembrane transport",119,3,0.027431344511357,0.095174370151388,"Pid1,Prkcd,Sort1"
"GO:0034249","GO:0034249","negative regulation of amide metabolic process",209,4,0.0277439763053721,0.096164596968179,"Cnot6,Ormdl3,Ntrk2,Pan3"
"GO:0034219","GO:0034219","carbohydrate transmembrane transport",120,3,0.0280253074923358,0.0969494476620273,"Pid1,Prkcd,Sort1"
"GO:1904019","GO:1904019","epithelial cell apoptotic process",120,3,0.0280253074923358,0.0969494476620273,"Spop,Ecscr,Sort1"
"GO:0030198","GO:0030198","extracellular matrix organization",311,5,0.0280592400143209,0.096971854922291,"Sh3pxd2b,Lamb1,Fbln5,Adamts20,Dag1"
"GO:0033628","GO:0033628","regulation of cell adhesion mediated by integrin",48,2,0.0282346438718515,0.0971976239331185,"Itgb1bp1,Ret"
"GO:0051972","GO:0051972","regulation of telomerase activity",48,2,0.0282346438718515,0.0971976239331185,"Hsp90aa1,Hsp90ab1"
"GO:0072666","GO:0072666","establishment of protein localization to vacuole",48,2,0.0282346438718515,0.0971976239331185,"Sort1,Smurf1"
"GO:0090317","GO:0090317","negative regulation of intracellular protein transport",48,2,0.0282346438718515,0.0971976239331185,"Itgb1bp1,Rangap1"
"GO:0043062","GO:0043062","extracellular structure organization",312,5,0.0283954005206474,0.0975608508160764,"Sh3pxd2b,Lamb1,Fbln5,Adamts20,Dag1"
"GO:0060326","GO:0060326","cell chemotaxis",312,5,0.0283954005206474,0.0975608508160764,"Prkcd,Nr4a1,Slit2,Myo9b,Plxnb3"
"GO:0045934","GO:0045934","negative regulation of nucleobase-containing compound metabolic process",1459,14,0.0286180208330551,0.0980672875891788,"Pid1,Sox13,2610008E11Rik,Spop,Phb,Fbln5,Hnrnpc,H1f0,Slx4,Cdkn1a,Nr4a2,Foxd3,Zfp536,Pde2a"
"GO:0010769","GO:0010769","regulation of cell morphogenesis involved in differentiation",121,3,0.0286260966886873,0.0980672875891788,"Dbnl,Itgb1bp1,Spry4"
"GO:0017015","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway",121,3,0.0286260966886873,0.0980672875891788,"Itga3,Hsp90ab1,Smurf1"
"GO:0045229","GO:0045229","external encapsulating structure organization",313,5,0.0287341111459131,0.0982539329215892,"Sh3pxd2b,Lamb1,Fbln5,Adamts20,Dag1"
