Annot	Term	Annotated	Significant	Pvalue	Padj	GeneID
GO:0007162	GO:0007162	negative regulation of cell adhesion	243	6	0.0259220854681567	0.11296000137994	Serpine1,Adam8,Hfe,Lgals3,Lgals1,Sema5a
GO:0006757	GO:0006757	ATP generation from ADP	69	3	0.0261834660701786	0.11296000137994	Gpd1,Tpi1,Pfkl
GO:0008217	GO:0008217	regulation of blood pressure	180	5	0.0262730554478386	0.11296000137994	Oxtr,Adora1,Lep,Npr3,G6pdx
GO:2000147	GO:2000147	positive regulation of cell motility	455	9	0.026327782039549	0.11296000137994	Rarres2,F7,Serpine1,Adam8,Ccr2,Lgals3,Ret,Sema5a,Srpx2
GO:0002263	GO:0002263	cell activation involved in immune response	245	6	0.0268399330765785	0.11296000137994	Il13ra2,Pi4k2a,Tfrc,Lgals3,Lgals1,Ccr2
GO:0055007	GO:0055007	cardiac muscle cell differentiation	122	4	0.0268722335134239	0.11296000137994	Sox6,Murc,Sorbs2,G6pdx
GO:0051148	GO:0051148	negative regulation of muscle cell differentiation	70	3	0.0271742050555014	0.11296000137994	Sox6,G6pdx,Bdnf
GO:0044249	GO:0044249	cellular biosynthetic process	5145	60	0.0272340186383225	0.11296000137994	Tspyl2,Fam213b,Plod3,Sox6,Acsm3,Murc,Htra1,Fads3,Insig1,Creb1,Idh2,Asf1b,Lep,Smpd1,Mgll,Dscc1,Mpc2,Mir7-1,Col4a2,Birc2,Iscu,Zmynd11,Degs1,Dgat2,Sfpq,Tpi1,Chp1,Tph2,Pi4k2a,Adam8,Lpgat1,Mycbp2,Mmp12,Hprt,Itgb2,Impdh1,Hfe,Cela1,Trp53inp2,Mboat2,Dnmt3l,Slc5a7,Irak2,Cdkn2d,Npr3,Dbp,Pcf11,Ccr2,Eif1a,Ret,Prdx5,Vwc2,Fmr1,Fitm1,Dap,Chek2,G6pdx,Pltp,Bdnf,Atp5d
GO:0051271	GO:0051271	negative regulation of cellular component movement	246	6	0.0273068446811951	0.11296000137994	Adora1,Idh2,Serpine1,Olfm1,Pkp2,Sema5a
GO:1903039	GO:1903039	positive regulation of leukocyte cell-cell adhesion	182	5	0.0273813415161597	0.11296000137994	Lep,Adam8,Tfrc,Ccr2,Lgals1
GO:0007399	GO:0007399	nervous system development	2164	29	0.0274047380476956	0.11296000137994	Oxtr,Plod3,Sox6,Unc119,Creb1,Brinp1,Lep,Stmn4,Idh2,B2m,Mgll,Crtac1,Mycbp2,Fgf13,Sez6l,Hprt,Olfm1,Ccr2,Ret,Lgals1,Vwc2,Col4a1,S100a8,Fmr1,Sema5a,Srpx2,Slc5a3,Mmd,Bdnf
GO:0002434	GO:0002434	immune complex clearance	3	1	0.0275016061719352	0.11296000137994	Ccr2
GO:0002477	GO:0002477	antigen processing and presentation of exogenous peptide antigen via MHC class Ib	3	1	0.0275016061719352	0.11296000137994	B2m
GO:0002481	GO:0002481	antigen processing and presentation of exogenous protein antigen via MHC class Ib, TAP-dependent	3	1	0.0275016061719352	0.11296000137994	B2m
GO:0002540	GO:0002540	leukotriene production involved in inflammatory response	3	1	0.0275016061719352	0.11296000137994	Serpine1
GO:0002589	GO:0002589	regulation of antigen processing and presentation of peptide antigen via MHC class I	3	1	0.0275016061719352	0.11296000137994	Hfe
GO:0006177	GO:0006177	GMP biosynthetic process	3	1	0.0275016061719352	0.11296000137994	Impdh1
GO:0006868	GO:0006868	glutamine transport	3	1	0.0275016061719352	0.11296000137994	Lep
GO:0009249	GO:0009249	protein lipoylation	3	1	0.0275016061719352	0.11296000137994	Glrx5
GO:0014064	GO:0014064	positive regulation of serotonin secretion	3	1	0.0275016061719352	0.11296000137994	Lgals3
GO:0015744	GO:0015744	succinate transport	3	1	0.0275016061719352	0.11296000137994	Slc25a10
GO:0016480	GO:0016480	negative regulation of transcription from RNA polymerase III promoter	3	1	0.0275016061719352	0.11296000137994	Prdx5
GO:0030327	GO:0030327	prenylated protein catabolic process	3	1	0.0275016061719352	0.11296000137994	Pcyox1
GO:0032241	GO:0032241	positive regulation of nucleobase-containing compound transport	3	1	0.0275016061719352	0.11296000137994	Adora1
GO:0032379	GO:0032379	positive regulation of intracellular lipid transport	3	1	0.0275016061719352	0.11296000137994	Anxa2
GO:0032382	GO:0032382	positive regulation of intracellular sterol transport	3	1	0.0275016061719352	0.11296000137994	Anxa2
GO:0032385	GO:0032385	positive regulation of intracellular cholesterol transport	3	1	0.0275016061719352	0.11296000137994	Anxa2
GO:0032907	GO:0032907	transforming growth factor beta3 production	3	1	0.0275016061719352	0.11296000137994	Creb1
GO:0032910	GO:0032910	regulation of transforming growth factor beta3 production	3	1	0.0275016061719352	0.11296000137994	Creb1
GO:0034421	GO:0034421	post-translational protein acetylation	3	1	0.0275016061719352	0.11296000137994	Dscc1
GO:0036112	GO:0036112	medium-chain fatty-acyl-CoA metabolic process	3	1	0.0275016061719352	0.11296000137994	Hsd17b4
GO:0042360	GO:0042360	vitamin E metabolic process	3	1	0.0275016061719352	0.11296000137994	Pltp
GO:0043309	GO:0043309	regulation of eosinophil degranulation	3	1	0.0275016061719352	0.11296000137994	Ccr2
GO:0045196	GO:0045196	establishment or maintenance of neuroblast polarity	3	1	0.0275016061719352	0.11296000137994	Fgf13
GO:0045200	GO:0045200	establishment of neuroblast polarity	3	1	0.0275016061719352	0.11296000137994	Fgf13
GO:0045575	GO:0045575	basophil activation	3	1	0.0275016061719352	0.11296000137994	Pi4k2a
GO:0045764	GO:0045764	positive regulation of cellular amino acid metabolic process	3	1	0.0275016061719352	0.11296000137994	Comt
GO:0045914	GO:0045914	negative regulation of catecholamine metabolic process	3	1	0.0275016061719352	0.11296000137994	Comt
GO:0045917	GO:0045917	positive regulation of complement activation	3	1	0.0275016061719352	0.11296000137994	C6
GO:0045963	GO:0045963	negative regulation of dopamine metabolic process	3	1	0.0275016061719352	0.11296000137994	Comt
GO:0046098	GO:0046098	guanine metabolic process	3	1	0.0275016061719352	0.11296000137994	Hprt
GO:0046100	GO:0046100	hypoxanthine metabolic process	3	1	0.0275016061719352	0.11296000137994	Hprt
GO:0046101	GO:0046101	hypoxanthine biosynthetic process	3	1	0.0275016061719352	0.11296000137994	Hprt
GO:0046946	GO:0046946	hydroxylysine metabolic process	3	1	0.0275016061719352	0.11296000137994	Plod3
GO:0046947	GO:0046947	hydroxylysine biosynthetic process	3	1	0.0275016061719352	0.11296000137994	Plod3
GO:0061146	GO:0061146	Peyer's patch morphogenesis	3	1	0.0275016061719352	0.11296000137994	Ret
GO:0070488	GO:0070488	neutrophil aggregation	3	1	0.0275016061719352	0.11296000137994	S100a8
GO:0070973	GO:0070973	protein localization to endoplasmic reticulum exit site	3	1	0.0275016061719352	0.11296000137994	Bcap31
GO:0071895	GO:0071895	odontoblast differentiation	3	1	0.0275016061719352	0.11296000137994	Fam20c
GO:0071926	GO:0071926	endocannabinoid signaling pathway	3	1	0.0275016061719352	0.11296000137994	Mgll
GO:0097168	GO:0097168	mesenchymal stem cell proliferation	3	1	0.0275016061719352	0.11296000137994	Ltbp3
GO:1900186	GO:1900186	negative regulation of clathrin-dependent endocytosis	3	1	0.0275016061719352	0.11296000137994	Unc119
GO:1901003	GO:1901003	negative regulation of fermentation	3	1	0.0275016061719352	0.11296000137994	Prkcdbp
GO:1901252	GO:1901252	regulation of intracellular transport of viral material	3	1	0.0275016061719352	0.11296000137994	Fmr1
GO:1901301	GO:1901301	regulation of cargo loading into COPII-coated vesicle	3	1	0.0275016061719352	0.11296000137994	Insig1
GO:1901475	GO:1901475	pyruvate transmembrane transport	3	1	0.0275016061719352	0.11296000137994	Mpc2
GO:1902527	GO:1902527	positive regulation of protein monoubiquitination	3	1	0.0275016061719352	0.11296000137994	Birc2
GO:1902809	GO:1902809	regulation of skeletal muscle fiber differentiation	3	1	0.0275016061719352	0.11296000137994	Nln
GO:1904154	GO:1904154	positive regulation of retrograde protein transport, ER to cytosol	3	1	0.0275016061719352	0.11296000137994	Bcap31
GO:1905150	GO:1905150	regulation of voltage-gated sodium channel activity	3	1	0.0275016061719352	0.11296000137994	Fgf12
GO:1905600	GO:1905600	regulation of receptor-mediated endocytosis involved in cholesterol transport	3	1	0.0275016061719352	0.11296000137994	Anxa2
GO:2000259	GO:2000259	positive regulation of protein activation cascade	3	1	0.0275016061719352	0.11296000137994	C6
GO:2000409	GO:2000409	positive regulation of T cell extravasation	3	1	0.0275016061719352	0.11296000137994	Ccr2
GO:2000412	GO:2000412	positive regulation of thymocyte migration	3	1	0.0275016061719352	0.11296000137994	Adam8
GO:2000437	GO:2000437	regulation of monocyte extravasation	3	1	0.0275016061719352	0.11296000137994	Ccr2
GO:2000449	GO:2000449	regulation of CD8-positive, alpha-beta T cell extravasation	3	1	0.0275016061719352	0.11296000137994	Ccr2
GO:2000645	GO:2000645	negative regulation of receptor catabolic process	3	1	0.0275016061719352	0.11296000137994	Anxa2
GO:0044062	GO:0044062	regulation of excretion	28	2	0.0275050763473442	0.11296000137994	Adora1,Comt
GO:0050820	GO:0050820	positive regulation of coagulation	28	2	0.0275050763473442	0.11296000137994	F7,Serpine1
GO:0072348	GO:0072348	sulfur compound transport	28	2	0.0275050763473442	0.11296000137994	Slc25a10,Slc25a19
GO:1990778	GO:1990778	protein localization to cell periphery	247	6	0.0277791101609332	0.113964827203575	Ttc7b,Anxa2,Appl1,Fgf13,Pkp2,Sytl2
GO:0001775	GO:0001775	cell activation	1019	16	0.0279058131898689	0.114363739165661	Lep,B2m,Il13ra2,Pi4k2a,Adam8,Tfrc,Itgad,Hprt,Itgb2,Hfe,Impdh1,Dock8,Ccr2,Lgals3,Azi2,Lgals1
GO:0009119	GO:0009119	ribonucleoside metabolic process	71	3	0.0281847499481222	0.115151597025912	Gmpr2,Impdh1,Hprt
GO:0044106	GO:0044106	cellular amine metabolic process	71	3	0.0281847499481222	0.115151597025912	Tph2,Hprt,Comt
GO:0006091	GO:0006091	generation of precursor metabolites and energy	316	7	0.0281870696146911	0.115151597025912	Gpd1,Lep,Idh2,Tpi1,Prkcdbp,Pfkl,Bdnf
GO:0015718	GO:0015718	monocarboxylic acid transport	124	4	0.0283005680899669	0.115372378946598	Plin2,Lep,Mpc2,Pla2g12a
GO:0015758	GO:0015758	glucose transport	124	4	0.0283005680899669	0.115372378946598	Lep,Rarres2,Appl1,Rtn2
GO:0010950	GO:0010950	positive regulation of endopeptidase activity	125	4	0.029031387899049	0.117978591579211	S100a8,Bcap31,Ret,Dap
GO:0045598	GO:0045598	regulation of fat cell differentiation	125	4	0.029031387899049	0.117978591579211	Insig1,Creb1,Lep,Rarres2
GO:0071706	GO:0071706	tumor necrosis factor superfamily cytokine production	125	4	0.029031387899049	0.117978591579211	Lep,Adam8,Azi2,Ccr2
GO:0002275	GO:0002275	myeloid cell activation involved in immune response	72	3	0.0292150694716063	0.117978591579211	Il13ra2,Pi4k2a,Ccr2
GO:0051965	GO:0051965	positive regulation of synapse assembly	72	3	0.0292150694716063	0.117978591579211	Oxtr,Srpx2,Bdnf
GO:0007517	GO:0007517	muscle organ development	390	8	0.029277204542009	0.117978591579211	Sox6,Murc,Creb1,Nln,Pkp2,Col19a1,G6pdx,Bdnf
GO:0003298	GO:0003298	physiological muscle hypertrophy	29	2	0.0293654520653229	0.117978591579211	Sorbs2,G6pdx
GO:0003301	GO:0003301	physiological cardiac muscle hypertrophy	29	2	0.0293654520653229	0.117978591579211	Sorbs2,G6pdx
GO:0009154	GO:0009154	purine ribonucleotide catabolic process	29	2	0.0293654520653229	0.117978591579211	Gmpr2,Hprt
GO:0042133	GO:0042133	neurotransmitter metabolic process	29	2	0.0293654520653229	0.117978591579211	Comt,Slc5a7
GO:0048668	GO:0048668	collateral sprouting	29	2	0.0293654520653229	0.117978591579211	Fgf13,Bdnf
GO:0050999	GO:0050999	regulation of nitric-oxide synthase activity	29	2	0.0293654520653229	0.117978591579211	Lep,Npr3
GO:0061049	GO:0061049	cell growth involved in cardiac muscle cell development	29	2	0.0293654520653229	0.117978591579211	Sorbs2,G6pdx
GO:2000403	GO:2000403	positive regulation of lymphocyte migration	29	2	0.0293654520653229	0.117978591579211	Adam8,Ccr2
GO:0009966	GO:0009966	regulation of signal transduction	2456	32	0.0295811936477786	0.118722453512956	Anxa2,Murc,Htra1,Adora1,Rspo3,Fam20c,Lep,Smpd1,Mgll,Birc2,F7,Zmynd11,Phlda3,Sfpq,Prkcdbp,Chp1,Serpine1,Adam8,Sez6l,Hfe,Psap,Bcap31,Irak2,Cdkn2d,Lgals3,Ret,Lgals1,Vwc2,S100a8,Sema5a,G0s2,Bdnf
GO:0007565	GO:0007565	female pregnancy	126	4	0.0297733420271842	0.119246997324563	Oxtr,Ctsb,Comt,Ctsl
GO:0008645	GO:0008645	hexose transport	126	4	0.0297733420271842	0.119246997324563	Lep,Rarres2,Appl1,Rtn2
GO:0050794	GO:0050794	regulation of cellular process	10457	111	0.0298987333585119	0.1196257568705	Tspyl2,Prdx6,Oxtr,Anxa2,Sorbs2,Sox6,Htra1,Murc,Adora1,Unc119,Gpd1,Angptl4,Insig1,Rspo3,Itih5,Sncg,Creb1,Brinp1,Idh2,Asf1b,Lep,Fam20c,Stmn4,Rarres2,Nln,Smpd1,B2m,Mgll,Col4a2,Dscc1,Mpc2,Mir7-1,Birc2,Il13ra2,F7,Adap2,Zmynd11,C6,Degs1,Dgat2,Phlda3,Ctsb,Sfpq,Cstb,Mpp7,Prkcdbp,Chp1,Serpine1,Pde7a,Appl1,Adam8,Tfrc,Itgad,Fgf13,Pfkl,Mycbp2,Mmp12,Anxa6,Glrx5,Sez6l,Hprt,Fgf12,Itgb2,S100a11,Bcap31,Hfe,Psap,Olfm1,Itgax,Ctsz,Trp53inp2,Cela1,Prkar2b,Serpina3n,Comt,Pdia6,Gpihbp1,Bcar3,Dnmt3l,Gpr50,Fam213a,Irak2,Pkp2,Cdkn2d,Npr3,Dock8,Dbp,Ctsl,Lrch1,Ccr2,Lgals3,Azi2,Ret,Lgals1,Prdx5,Vwc2,Fmr1,Col4a1,Srpx2,Dok3,S100a8,Sema5a,Dap,G0s2,Chek2,G6pdx,Ltbp3,Mmd,Bdnf,Tmem135,Sytl2
GO:0002040	GO:0002040	sprouting angiogenesis	73	3	0.0302651274379575	0.120718355176478	Rspo3,Srpx2,Sema5a
GO:0051341	GO:0051341	regulation of oxidoreductase activity	73	3	0.0302651274379575	0.120718355176478	Lep,Npr3,Prdx5
GO:1903557	GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	73	3	0.0302651274379575	0.120718355176478	Lep,Adam8,Ccr2
GO:0051272	GO:0051272	positive regulation of cellular component movement	467	9	0.0303871413135051	0.121080590798473	Rarres2,F7,Serpine1,Adam8,Ccr2,Lgals3,Ret,Sema5a,Srpx2
GO:0023056	GO:0023056	positive regulation of signaling	1554	22	0.031079044962613	0.123710536922976	Oxtr,Anxa2,Adora1,Rspo3,Creb1,Lep,Mpc2,F7,Birc2,Sfpq,Prkcdbp,Adam8,Hfe,Psap,Bcap31,Ret,Lgals1,Fmr1,S100a8,Sema5a,G0s2,Bdnf
GO:0043066	GO:0043066	negative regulation of apoptotic process	866	14	0.0311353717541511	0.123791402477001	Adora1,Angptl4,Lep,Birc2,Zmynd11,Serpine1,Adam8,Cdkn2d,Dock8,Lgals3,Prdx5,Fmr1,Sema5a,Bdnf
GO:0002701	GO:0002701	negative regulation of production of molecular mediator of immune response	30	2	0.0312745850002433	0.123791402477001	Il13ra2,Hfe
GO:0009261	GO:0009261	ribonucleotide catabolic process	30	2	0.0312745850002433	0.123791402477001	Gmpr2,Hprt
GO:0055026	GO:0055026	negative regulation of cardiac muscle tissue development	30	2	0.0312745850002433	0.123791402477001	Sox6,G6pdx
GO:0060251	GO:0060251	regulation of glial cell proliferation	30	2	0.0312745850002433	0.123791402477001	Creb1,Idh2
GO:0015749	GO:0015749	monosaccharide transport	128	4	0.0312907410023031	0.123791402477001	Lep,Rarres2,Appl1,Rtn2
GO:0002699	GO:0002699	positive regulation of immune effector process	189	5	0.0314928448155658	0.124464084245632	B2m,C6,Il13ra2,Tfrc,Ccr2
GO:0003018	GO:0003018	vascular process in circulatory system	190	5	0.0321100477838292	0.126525233294595	Plod3,Adora1,Lep,Oxtr,G6pdx
GO:0017038	GO:0017038	protein import	325	7	0.0321121759327947	0.126525233294595	Lep,Pex16,Chp1,Mmp12,Gpihbp1,Hnrnpm,Sema5a
GO:0042176	GO:0042176	regulation of protein catabolic process	325	7	0.0321121759327947	0.126525233294595	Anxa2,Adam8,Mycbp2,Hfe,Bcap31,Fmr1,Chek2
GO:0030097	GO:0030097	hemopoiesis	870	14	0.0321841709167286	0.126680291407529	Anxa2,Sox6,Creb1,Fam20c,Lep,B2m,Gmpr2,Adam8,Tfrc,Fam213a,Ccr2,Azi2,Lgals1,G6pdx
GO:0044257	GO:0044257	cellular protein catabolic process	628	11	0.0325571294639666	0.128018459422142	Anxa2,Birc2,Ctsb,Pcyox1,Hfe,Trp53inp2,Ctsz,Bcap31,Ctsl,Fmr1,Chek2
GO:1901617	GO:1901617	organic hydroxy compound biosynthetic process	191	5	0.0327347785359991	0.128586716091308	G6pdx,Insig1,Lep,Tph2,Pltp
GO:0019233	GO:0019233	sensory perception of pain	130	4	0.0328529237816417	0.128920320724521	Adora1,Mgll,Comt,Ccr2
GO:0046834	GO:0046834	lipid phosphorylation	31	2	0.0332314226506887	0.130142433206178	Ttc7b,Pi4k2a
GO:2000404	GO:2000404	regulation of T cell migration	31	2	0.0332314226506887	0.130142433206178	Adam8,Ccr2
GO:0001816	GO:0001816	cytokine production	631	11	0.0335248478476052	0.130449075816347	Creb1,B2m,Lep,Serpine1,Adam8,Hfe,Ccr2,Azi2,Lipa,G6pdx,Ltbp3
GO:0006942	GO:0006942	regulation of striated muscle contraction	76	3	0.0335332990896993	0.130449075816347	Adora1,Fgf13,Pkp2
GO:0042632	GO:0042632	cholesterol homeostasis	76	3	0.0335332990896993	0.130449075816347	Dgat2,Gpihbp1,Npc2
GO:0046031	GO:0046031	ADP metabolic process	76	3	0.0335332990896993	0.130449075816347	Gpd1,Tpi1,Pfkl
GO:0055092	GO:0055092	sterol homeostasis	76	3	0.0335332990896993	0.130449075816347	Dgat2,Gpihbp1,Npc2
GO:0070228	GO:0070228	regulation of lymphocyte apoptotic process	76	3	0.0335332990896993	0.130449075816347	Adam8,Dock8,Lgals3
GO:0080090	GO:0080090	regulation of primary metabolic process	5304	61	0.0335450084165716	0.130449075816347	Tspyl2,Anxa2,Sox6,Htra1,Murc,Adora1,Unc119,Gpd1,Angptl4,Insig1,Itih5,Creb1,Asf1b,Lep,Rarres2,Nln,Smpd1,Dscc1,Mir7-1,Birc2,Zmynd11,C6,Dgat2,Sfpq,Cstb,Prkcdbp,Chp1,Serpine1,Adam8,Tfrc,Mycbp2,Mmp12,Hprt,Itgb2,Bcap31,Hfe,Psap,Olfm1,Ctsz,Cela1,Prkar2b,Serpina3n,Comt,Trp53inp2,Bcar3,Dnmt3l,Irak2,Cdkn2d,Npr3,Dbp,Ccr2,Ret,Prdx5,Vwc2,Fmr1,S100a8,Dap,Chek2,G6pdx,Mmd,Bdnf
GO:0050777	GO:0050777	negative regulation of immune response	131	4	0.0336508514380829	0.130729684115315	Il13ra2,Hfe,Lgals3,Ccr2
GO:0036293	GO:0036293	response to decreased oxygen levels	193	5	0.0340069041723533	0.131980795092903	Oxtr,Adora1,Sod3,Birc2,Adam8
GO:0034220	GO:0034220	ion transmembrane transport	714	12	0.0344298095773684	0.132763158651245	Slc25a10,Mpc2,Cacng1,Chp1,Kcnj14,Slc38a10,Anxa6,Fgf12,Atp6v1b2,Fmr1,G6pdx,Atp5d
GO:0035637	GO:0035637	multicellular organismal signaling	132	4	0.03446002256422	0.132763158651245	Fgf12,Otoa,Pkp2,Fmr1
GO:0046483	GO:0046483	heterocycle metabolic process	5112	59	0.034524992695742	0.132763158651245	Tspyl2,Sox6,Htra1,Murc,Gmpr,Gpd1,Insig1,Creb1,Idh2,Asf1b,Fam20c,Lep,Col4a2,Dscc1,Mpc2,Mir7-1,Birc2,Gmpr2,Zmynd11,Sfpq,Tpi1,Chp1,Tph2,Wdr55,Rbm28,Adam8,Tfrc,Pfkl,Mycbp2,Mmp12,Hprt,Itgb2,Auh,Impdh1,Hfe,Cela1,Trp53inp2,Dhx32,Dnmt3l,Gar1,Pgd,Irak2,Cdkn2d,Atp6v1b2,Npr3,Dbp,Pcf11,Hnrnpm,Lgals3,Ret,Prdx5,Vwc2,Fmr1,Dap,Chek2,G6pdx,Pltp,Bdnf,Atp5d
GO:0051336	GO:0051336	regulation of hydrolase activity	879	14	0.0346379956807341	0.132763158651245	Angptl4,Itih5,Birc2,Cstb,Chp1,Serpine1,Bcap31,Serpina3n,Gpihbp1,Cdkn2d,Ret,S100a8,Dap,Sytl2
GO:0055013	GO:0055013	cardiac muscle cell development	77	3	0.0346618551106501	0.132763158651245	Murc,Sorbs2,G6pdx
GO:1904035	GO:1904035	regulation of epithelial cell apoptotic process	77	3	0.0346618551106501	0.132763158651245	Angptl4,Serpine1,Sema5a
GO:0043069	GO:0043069	negative regulation of programmed cell death	880	14	0.0349187922253219	0.132763158651245	Adora1,Angptl4,Lep,Birc2,Zmynd11,Serpine1,Adam8,Cdkn2d,Dock8,Lgals3,Prdx5,Fmr1,Sema5a,Bdnf
GO:1901214	GO:1901214	regulation of neuron death	331	7	0.0349231642320415	0.132763158651245	Creb1,Chp1,Adam8,Ctsz,Fmr1,G6pdx,Bdnf
GO:0007031	GO:0007031	peroxisome organization	32	2	0.0352349276584983	0.132763158651245	Pex16,Tmem135
GO:0014047	GO:0014047	glutamate secretion	32	2	0.0352349276584983	0.132763158651245	Adora1,Bdnf
GO:0033628	GO:0033628	regulation of cell adhesion mediated by integrin	32	2	0.0352349276584983	0.132763158651245	Serpine1,Ret
GO:0043277	GO:0043277	apoptotic cell clearance	32	2	0.0352349276584983	0.132763158651245	Pdia6,Ccr2
GO:0048821	GO:0048821	erythrocyte development	32	2	0.0352349276584983	0.132763158651245	Sox6,G6pdx
GO:0051953	GO:0051953	negative regulation of amine transport	32	2	0.0352349276584983	0.132763158651245	Adora1,Lep
GO:0061098	GO:0061098	positive regulation of protein tyrosine kinase activity	32	2	0.0352349276584983	0.132763158651245	Adora1,Unc119
GO:0098751	GO:0098751	bone cell development	32	2	0.0352349276584983	0.132763158651245	Fam20c,Anxa2
GO:1903792	GO:1903792	negative regulation of anion transport	32	2	0.0352349276584983	0.132763158651245	Adora1,Lep
GO:0010952	GO:0010952	positive regulation of peptidase activity	133	4	0.035280449593267	0.132763158651245	S100a8,Bcap31,Ret,Dap
GO:0009308	GO:0009308	amine metabolic process	78	3	0.0358098993248908	0.132763158651245	Tph2,Hprt,Comt
GO:2001057	GO:2001057	reactive nitrogen species metabolic process	78	3	0.0358098993248908	0.132763158651245	Marc1,Itgb2,Prdx5
GO:0002520	GO:0002520	immune system development	969	15	0.0363249968205352	0.132763158651245	Anxa2,Sox6,Creb1,Fam20c,Lep,B2m,Gmpr2,Adam8,Tfrc,Fam213a,Ccr2,Azi2,Ret,Lgals1,G6pdx
GO:0000454	GO:0000454	snoRNA guided rRNA pseudouridine synthesis	4	1	0.0365004612937074	0.132763158651245	Gar1
GO:0001905	GO:0001905	activation of membrane attack complex	4	1	0.0365004612937074	0.132763158651245	C6
GO:0001969	GO:0001969	regulation of activation of membrane attack complex	4	1	0.0365004612937074	0.132763158651245	C6
GO:0001998	GO:0001998	angiotensin-mediated vasoconstriction involved in regulation of systemic arterial blood pressure	4	1	0.0365004612937074	0.132763158651245	G6pdx
GO:0002159	GO:0002159	desmosome assembly	4	1	0.0365004612937074	0.132763158651245	Pkp2
GO:0002538	GO:0002538	arachidonic acid metabolite production involved in inflammatory response	4	1	0.0365004612937074	0.132763158651245	Serpine1
GO:0002584	GO:0002584	negative regulation of antigen processing and presentation of peptide antigen	4	1	0.0365004612937074	0.132763158651245	Hfe
GO:0006114	GO:0006114	glycerol biosynthetic process	4	1	0.0365004612937074	0.132763158651245	Lep
GO:0006166	GO:0006166	purine ribonucleoside salvage	4	1	0.0365004612937074	0.132763158651245	Hprt
GO:0006848	GO:0006848	pyruvate transport	4	1	0.0365004612937074	0.132763158651245	Mpc2
GO:0007412	GO:0007412	axon target recognition	4	1	0.0365004612937074	0.132763158651245	Bdnf
GO:0008292	GO:0008292	acetylcholine biosynthetic process	4	1	0.0365004612937074	0.132763158651245	Slc5a7
GO:0010641	GO:0010641	positive regulation of platelet-derived growth factor receptor signaling pathway	4	1	0.0365004612937074	0.132763158651245	F7
GO:0016557	GO:0016557	peroxisome membrane biogenesis	4	1	0.0365004612937074	0.132763158651245	Pex16
GO:0017185	GO:0017185	peptidyl-lysine hydroxylation	4	1	0.0365004612937074	0.132763158651245	Plod3
GO:0023021	GO:0023021	termination of signal transduction	4	1	0.0365004612937074	0.132763158651245	Smpd1
GO:0023041	GO:0023041	neuronal signal transduction	4	1	0.0365004612937074	0.132763158651245	Olfm1
GO:0032417	GO:0032417	positive regulation of sodium:proton antiporter activity	4	1	0.0365004612937074	0.132763158651245	Chp1
GO:0032898	GO:0032898	neurotrophin production	4	1	0.0365004612937074	0.132763158651245	Adora1
GO:0034334	GO:0034334	adherens junction maintenance	4	1	0.0365004612937074	0.132763158651245	Pkp2
GO:0034442	GO:0034442	regulation of lipoprotein oxidation	4	1	0.0365004612937074	0.132763158651245	Lep
GO:0035696	GO:0035696	monocyte extravasation	4	1	0.0365004612937074	0.132763158651245	Ccr2
GO:0035697	GO:0035697	CD8-positive, alpha-beta T cell extravasation	4	1	0.0365004612937074	0.132763158651245	Ccr2
GO:0035799	GO:0035799	ureter maturation	4	1	0.0365004612937074	0.132763158651245	Ret
GO:0038108	GO:0038108	negative regulation of appetite by leptin-mediated signaling pathway	4	1	0.0365004612937074	0.132763158651245	Lep
GO:0038171	GO:0038171	cannabinoid signaling pathway	4	1	0.0365004612937074	0.132763158651245	Mgll
GO:0043465	GO:0043465	regulation of fermentation	4	1	0.0365004612937074	0.132763158651245	Prkcdbp
GO:0055118	GO:0055118	negative regulation of cardiac muscle contraction	4	1	0.0365004612937074	0.132763158651245	Adora1
GO:0061113	GO:0061113	pancreas morphogenesis	4	1	0.0365004612937074	0.132763158651245	Cela1
GO:0070093	GO:0070093	negative regulation of glucagon secretion	4	1	0.0365004612937074	0.132763158651245	Lep
GO:0071593	GO:0071593	lymphocyte aggregation	4	1	0.0365004612937074	0.132763158651245	Adam8
GO:0071896	GO:0071896	protein localization to adherens junction	4	1	0.0365004612937074	0.132763158651245	Mpp7
GO:0097350	GO:0097350	neutrophil clearance	4	1	0.0365004612937074	0.132763158651245	Ccr2
GO:1900620	GO:1900620	acetate ester biosynthetic process	4	1	0.0365004612937074	0.132763158651245	Slc5a7
GO:1902525	GO:1902525	regulation of protein monoubiquitination	4	1	0.0365004612937074	0.132763158651245	Birc2
GO:1902566	GO:1902566	regulation of eosinophil activation	4	1	0.0365004612937074	0.132763158651245	Ccr2
GO:1903261	GO:1903261	regulation of serine phosphorylation of STAT3 protein	4	1	0.0365004612937074	0.132763158651245	Ret
GO:1903976	GO:1903976	negative regulation of glial cell migration	4	1	0.0365004612937074	0.132763158651245	Idh2
GO:1903977	GO:1903977	positive regulation of glial cell migration	4	1	0.0365004612937074	0.132763158651245	Ccr2
GO:1905244	GO:1905244	regulation of modification of synaptic structure	4	1	0.0365004612937074	0.132763158651245	Fmr1
GO:2000002	GO:2000002	negative regulation of DNA damage checkpoint	4	1	0.0365004612937074	0.132763158651245	Chek2
GO:2000097	GO:2000097	regulation of smooth muscle cell-matrix adhesion	4	1	0.0365004612937074	0.132763158651245	Serpine1
