"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002757","BP","GO:0002757","immune response-activating signal transduction","1/149","341/29008",0.829063775158858,0.848576259406844,0.791453747041103,"Themis",1
"GO:0060271","BP","GO:0060271","cilium assembly","1/149","341/29008",0.829063775158858,0.848576259406844,0.791453747041103,"Dnah17",1
"GO:0016032","BP","GO:0016032","viral process","1/149","346/29008",0.833460441930566,0.852630467777375,0.795235043501582,"Oas1e",1
"GO:0009150","BP","GO:0009150","purine ribonucleotide metabolic process","1/149","348/29008",0.835187489989041,0.853950845302274,0.796466538877521,"Gucy2e",1
"GO:0070371","BP","GO:0070371","ERK1 and ERK2 cascade","1/149","349/29008",0.836044331021547,0.85438055133638,0.796867318945369,"Drd2",1
"GO:0002768","BP","GO:0002768","immune response-regulating cell surface receptor signaling pathway","1/149","351/29008",0.83774476116084,0.855671449682549,0.798071319554388,"Themis",1
"GO:0052548","BP","GO:0052548","regulation of endopeptidase activity","1/149","357/29008",0.842741655875068,0.860326249633546,0.8024127783474,"Fas",1
"GO:0070661","BP","GO:0070661","leukocyte proliferation","1/149","358/29008",0.843559480498104,0.860712149809588,0.802772701379569,"Grem1",1
"GO:0006644","BP","GO:0006644","phospholipid metabolic process","1/149","360/29008",0.845182477280719,0.86146984793665,0.803479394520157,"Plch2",1
"GO:0007517","BP","GO:0007517","muscle organ development","1/149","360/29008",0.845182477280719,0.86146984793665,0.803479394520157,"Tcf23",1
"GO:0034470","BP","GO:0034470","ncRNA processing","1/149","362/29008",0.84678874807556,0.862657771985357,0.804587352619535,"Dgcr8",1
"GO:0010639","BP","GO:0010639","negative regulation of organelle organization","1/149","364/29008",0.848378464101552,0.863827603666357,0.805678436251762,"Cenpe",1
"GO:0009259","BP","GO:0009259","ribonucleotide metabolic process","1/149","367/29008",0.850732368210404,0.865773918142361,0.807493733189282,"Gucy2e",1
"GO:0032956","BP","GO:0032956","regulation of actin cytoskeleton organization","1/149","368/29008",0.851508908035712,0.866113790553996,0.807810726848629,"Magel2",1
"GO:0006163","BP","GO:0006163","purine nucleotide metabolic process","1/149","373/29008",0.855331824855874,0.869550327918413,0.811015931264572,"Gucy2e",1
"GO:0051346","BP","GO:0051346","negative regulation of hydrolase activity","1/149","374/29008",0.856084594476844,0.869863733847967,0.811308240051838,"Mastl",1
"GO:0044782","BP","GO:0044782","cilium organization","1/149","375/29008",0.856833473272085,0.870172863099881,0.811596560049051,"Dnah17",1
"GO:0046486","BP","GO:0046486","glycerolipid metabolic process","1/149","377/29008",0.858319638184533,0.871230047680048,0.81258257949988,"Plch2",1
"GO:1901987","BP","GO:1901987","regulation of cell cycle phase transition","1/149","378/29008",0.859056963947186,0.871526427394838,0.812859008204098,"Cenpe",1
"GO:0019693","BP","GO:0019693","ribose phosphate metabolic process","1/149","379/29008",0.859790478176032,0.871818635124609,0.813131545763425,"Gucy2e",1
"GO:0034655","BP","GO:0034655","nucleobase-containing compound catabolic process","1/149","386/29008",0.864819986274953,0.876464377597143,0.817464556788557,"Art2b",1
"GO:0051052","BP","GO:0051052","regulation of DNA metabolic process","1/149","388/29008",0.866223783709058,0.876978760847712,0.817944313966023,"Grem1",1
"GO:1902903","BP","GO:1902903","regulation of supramolecular fiber organization","1/149","388/29008",0.866223783709058,0.876978760847712,0.817944313966023,"Magel2",1
"GO:0042176","BP","GO:0042176","regulation of protein catabolic process","1/149","389/29008",0.866920242696736,0.877230049099024,0.818178686570587,"Agap2",1
"GO:0072521","BP","GO:0072521","purine-containing compound metabolic process","1/149","395/29008",0.871024005966316,0.880927121279628,0.821626887716901,"Gucy2e",1
"GO:0008380","BP","GO:0008380","RNA splicing","1/149","398/29008",0.873028499195809,0.882498333123037,0.823092332321408,"Rbfox3",1
"GO:0022411","BP","GO:0022411","cellular component disassembly","1/149","402/29008",0.875653099015693,0.884694431994688,0.825140599240938,"Akap5",1
"GO:0022613","BP","GO:0022613","ribonucleoprotein complex biogenesis","1/149","412/29008",0.881981202880662,0.890628077418708,0.830674817117521,"Noc2l",1
"GO:0044270","BP","GO:0044270","cellular nitrogen compound catabolic process","1/149","414/29008",0.883207898480056,0.891101941267947,0.831116782485878,"Art2b",1
"GO:0046700","BP","GO:0046700","heterocycle catabolic process","1/149","415/29008",0.883816488503365,0.891101941267947,0.831116782485878,"Art2b",1
"GO:0051656","BP","GO:0051656","establishment of organelle localization","1/149","415/29008",0.883816488503365,0.891101941267947,0.831116782485878,"Cenpe",1
"GO:0032970","BP","GO:0032970","regulation of actin filament-based process","1/149","416/29008",0.884421928408691,0.891253199740375,0.831257858887024,"Magel2",1
"GO:0002697","BP","GO:0002697","regulation of immune effector process","1/149","424/29008",0.88915396962505,0.895221125165142,0.83495868059939,"Cd96",1
"GO:0007264","BP","GO:0007264","small GTPase mediated signal transduction","1/149","425/29008",0.889731777438018,0.895221125165142,0.83495868059939,"Lrrd1",1
"GO:0051090","BP","GO:0051090","regulation of DNA-binding transcription factor activity","1/149","425/29008",0.889731777438018,0.895221125165142,0.83495868059939,"Grem1",1
"GO:0032103","BP","GO:0032103","positive regulation of response to external stimulus","1/149","427/29008",0.890878432952903,0.895914230878125,0.835605129410036,"Ccr6",1
"GO:0006914","BP","GO:0006914","autophagy","1/149","437/29008",0.896436453309651,0.900116028284755,0.83952407984604,"Drd2",1
"GO:0019439","BP","GO:0019439","aromatic compound catabolic process","1/149","437/29008",0.896436453309651,0.900116028284755,0.83952407984604,"Art2b",1
"GO:0061919","BP","GO:0061919","process utilizing autophagic mechanism","1/149","437/29008",0.896436453309651,0.900116028284755,0.83952407984604,"Drd2",1
"GO:0002253","BP","GO:0002253","activation of immune response","1/149","439/29008",0.897513839487954,0.900274005063007,0.839671422305491,"Themis",1
"GO:0006631","BP","GO:0006631","fatty acid metabolic process","1/149","439/29008",0.897513839487954,0.900274005063007,0.839671422305491,"Cyp2c70",1
"GO:0052547","BP","GO:0052547","regulation of peptidase activity","1/149","441/29008",0.898580091910893,0.900881782720091,0.840238286978801,"Fas",1
"GO:0034660","BP","GO:0034660","ncRNA metabolic process","1/149","453/29008",0.904750116763637,0.906603163597767,0.845574529047429,"Dgcr8",1
"GO:0006397","BP","GO:0006397","mRNA processing","1/149","469/29008",0.912400512244788,0.913801331864407,0.852288147515198,"Rbfox3",1
"GO:0090407","BP","GO:0090407","organophosphate biosynthetic process","1/149","476/29008",0.915552581784192,0.916489208466324,0.854795087798513,"Gucy2e",1
"GO:0010256","BP","GO:0010256","endomembrane system organization","1/149","488/29008",0.920696184354065,0.921166887924798,0.85915788594874,"Kcne1",1
"GO:0006281","BP","GO:0006281","DNA repair","1/149","495/29008",0.923551624381889,0.923551624381889,0.861382092180941,"Fanci",1
"GO:0060170","CC","GO:0060170","ciliary membrane","4/149","50/28886",0.00013020008991933,0.0160531068593272,0.0154323637369472,"Tspear/Drd2/Pde6a/Gucy2e",4
"GO:0036126","CC","GO:0036126","sperm flagellum","6/149","156/28886",0.000163807212850278,0.0160531068593272,0.0154323637369472,"Slc22a14/Ccr6/Drd2/Dnah17/Spatc1l/Spaca9",6
"GO:0097729","CC","GO:0097729","9+2 motile cilium","6/149","172/28886",0.000277638920325574,0.0181390761279375,0.0174376725397465,"Slc22a14/Ccr6/Drd2/Dnah17/Spatc1l/Spaca9",6
"GO:0031514","CC","GO:0031514","motile cilium","6/149","245/28886",0.00175307315502796,0.077851195681902,0.0748408379541378,"Slc22a14/Ccr6/Drd2/Dnah17/Spatc1l/Spaca9",6
"GO:0042622","CC","GO:0042622","photoreceptor outer segment membrane","2/149","13/28886",0.00198599988984444,0.077851195681902,0.0748408379541378,"Pde6a/Gucy2e",2
"GO:0005858","CC","GO:0005858","axonemal dynein complex","2/149","27/28886",0.00852458701511181,0.274238681161893,0.263634392738877,"Dnah10/Dnah17",2
"GO:0097440","CC","GO:0097440","apical dendrite","2/149","29/28886",0.00979423861292476,0.274238681161893,0.263634392738877,"Fas/Sez6",2
"GO:0097228","CC","GO:0097228","sperm principal piece","2/149","39/28886",0.0172858696382158,0.34375541864991,0.330463050152169,"Slc22a14/Ccr6",2
"GO:0098562","CC","GO:0098562","cytoplasmic side of membrane","4/149","194/28886",0.0183054400768859,0.34375541864991,0.330463050152169,"Stac2/Akap5/Atp2c2/Sppl2c",4
"GO:0031253","CC","GO:0031253","cell projection membrane","5/149","312/28886",0.0231401101292168,0.34375541864991,0.330463050152169,"Tspear/Akap5/Drd2/Pde6a/Gucy2e",5
"GO:0098978","CC","GO:0098978","glutamatergic synapse","5/149","319/28886",0.0251550612464021,0.34375541864991,0.330463050152169,"Slitrk4/Sptbn2/Dlgap4/Drd2/Ppm1h",5
"GO:0030286","CC","GO:0030286","dynein complex","2/149","58/28886",0.0361932739021628,0.34375541864991,0.330463050152169,"Dnah10/Dnah17",2
"GO:0005667","CC","GO:0005667","transcription regulator complex","6/149","475/28886",0.0370246577000316,0.34375541864991,0.330463050152169,"Tbx5/Skor1/Lhx1/Dmbx1/Tfap2a/Prop1",6
"GO:0001917","CC","GO:0001917","photoreceptor inner segment","2/149","59/28886",0.0373390150439693,0.34375541864991,0.330463050152169,"Sptbn2/Aipl1",2
"GO:0060076","CC","GO:0060076","excitatory synapse","2/149","64/28886",0.0432714868985561,0.34375541864991,0.330463050152169,"Sptbn2/Akap5",2
"GO:0005875","CC","GO:0005875","microtubule associated complex","3/149","154/28886",0.0457114163394872,0.34375541864991,0.330463050152169,"Kif21b/Dnah10/Dnah17",3
"GO:0043198","CC","GO:0043198","dendritic shaft","2/149","68/28886",0.0482519569224013,0.34375541864991,0.330463050152169,"Akap5/Sez6",2
"GO:0044224","CC","GO:0044224","juxtaparanode region of axon","1/149","10/28886",0.0504087548537119,0.34375541864991,0.330463050152169,"Cntn2",1
"GO:0098554","CC","GO:0098554","cytoplasmic side of endoplasmic reticulum membrane","1/149","10/28886",0.0504087548537119,0.34375541864991,0.330463050152169,"Sppl2c",1
"GO:0099144","CC","GO:0099144","anchored component of synaptic membrane","1/149","10/28886",0.0504087548537119,0.34375541864991,0.330463050152169,"Cntn2",1
"GO:0046658","CC","GO:0046658","anchored component of plasma membrane","2/149","72/28886",0.0534296021093751,0.34375541864991,0.330463050152169,"Cntn2/Art2b",2
"GO:0097224","CC","GO:0097224","sperm connecting piece","1/149","11/28886",0.0553086404170446,0.34375541864991,0.330463050152169,"Spatc1l",1
"GO:0098845","CC","GO:0098845","postsynaptic endosome","1/149","11/28886",0.0553086404170446,0.34375541864991,0.330463050152169,"Akap5",1
"GO:0097730","CC","GO:0097730","non-motile cilium","3/149","168/28886",0.0564811231894074,0.34375541864991,0.330463050152169,"Drd2/Pde6a/Gucy2e",3
"GO:0008076","CC","GO:0008076","voltage-gated potassium channel complex","2/149","75/28886",0.057436178952588,0.34375541864991,0.330463050152169,"Kcnip2/Kcne1",2
"GO:0036156","CC","GO:0036156","inner dynein arm","1/149","12/28886",0.0601834114154122,0.34375541864991,0.330463050152169,"Dnah10",1
"GO:0036157","CC","GO:0036157","outer dynein arm","1/149","12/28886",0.0601834114154122,0.34375541864991,0.330463050152169,"Dnah17",1
"GO:0098981","CC","GO:0098981","cholinergic synapse","1/149","12/28886",0.0601834114154122,0.34375541864991,0.330463050152169,"Dlgap4",1
"GO:0000123","CC","GO:0000123","histone acetyltransferase complex","2/149","79/28886",0.0629349117617905,0.34375541864991,0.330463050152169,"Tada2b/Actl6b",2
"GO:0009898","CC","GO:0009898","cytoplasmic side of plasma membrane","3/149","177/28886",0.0639835015930242,0.34375541864991,0.330463050152169,"Stac2/Akap5/Atp2c2",3
"GO:0032591","CC","GO:0032591","dendritic spine membrane","1/149","13/28886",0.0650331957092098,0.34375541864991,0.330463050152169,"Akap5",1
"GO:0098691","CC","GO:0098691","dopaminergic synapse","1/149","13/28886",0.0650331957092098,0.34375541864991,0.330463050152169,"Drd2",1
"GO:0000940","CC","GO:0000940","outer kinetochore","1/149","14/28886",0.0698581205122892,0.34375541864991,0.330463050152169,"Cenpe",1
"GO:0043240","CC","GO:0043240","Fanconi anaemia nuclear complex","1/149","14/28886",0.0698581205122892,0.34375541864991,0.330463050152169,"Fanci",1
"GO:0001750","CC","GO:0001750","photoreceptor outer segment","2/149","84/28886",0.0700467765201512,0.34375541864991,0.330463050152169,"Pde6a/Gucy2e",2
"GO:0005874","CC","GO:0005874","microtubule","5/149","427/28886",0.0708166551967072,0.34375541864991,0.330463050152169,"Cenpe/Kif21b/Dpp9/Dnah17/Spaca9",5
"GO:0071565","CC","GO:0071565","nBAF complex","1/149","15/28886",0.0746583123952096,0.34375541864991,0.330463050152169,"Actl6b",1
"GO:1990023","CC","GO:1990023","mitotic spindle midzone","1/149","15/28886",0.0746583123952096,0.34375541864991,0.330463050152169,"Cenpe",1
"GO:0034705","CC","GO:0034705","potassium channel complex","2/149","89/28886",0.0774069650783944,0.34375541864991,0.330463050152169,"Kcnip2/Kcne1",2
"GO:0098936","CC","GO:0098936","intrinsic component of postsynaptic membrane","2/149","89/28886",0.0774069650783944,0.34375541864991,0.330463050152169,"Cntn2/Drd2",2
"GO:0031248","CC","GO:0031248","protein acetyltransferase complex","2/149","90/28886",0.078907282854164,0.34375541864991,0.330463050152169,"Tada2b/Actl6b",2
"GO:1902493","CC","GO:1902493","acetyltransferase complex","2/149","90/28886",0.078907282854164,0.34375541864991,0.330463050152169,"Tada2b/Actl6b",2
"GO:0071556","CC","GO:0071556","integral component of lumenal side of endoplasmic reticulum membrane","1/149","16/28886",0.0794338972884628,0.34375541864991,0.330463050152169,"Sppl2c",1
"GO:0098553","CC","GO:0098553","lumenal side of endoplasmic reticulum membrane","1/149","16/28886",0.0794338972884628,0.34375541864991,0.330463050152169,"Sppl2c",1
"GO:0043197","CC","GO:0043197","dendritic spine","3/149","198/28886",0.083153300951286,0.34375541864991,0.330463050152169,"Akap5/Sez6/Drd2",3
"GO:0016514","CC","GO:0016514","SWI/SNF complex","1/149","17/28886",0.0841850004856923,0.34375541864991,0.330463050152169,"Actl6b",1
"GO:0031527","CC","GO:0031527","filopodium membrane","1/149","17/28886",0.0841850004856923,0.34375541864991,0.330463050152169,"Akap5",1
"GO:0098688","CC","GO:0098688","parallel fiber to Purkinje cell synapse","1/149","17/28886",0.0841850004856923,0.34375541864991,0.330463050152169,"Sptbn2",1
"GO:0044309","CC","GO:0044309","neuron spine","3/149","203/28886",0.0880430937917266,0.352172375166906,0.338554538962815,"Akap5/Sez6/Drd2",3
"GO:0000124","CC","GO:0000124","SAGA complex","1/149","19/28886",0.0936142598015813,0.354647587855275,0.340934039882354,"Tada2b",1
"GO:0033268","CC","GO:0033268","node of Ranvier","1/149","19/28886",0.0936142598015813,0.354647587855275,0.340934039882354,"Cntn2",1
"GO:0034703","CC","GO:0034703","cation channel complex","3/149","216/28886",0.101304050622326,0.354647587855275,0.340934039882354,"Kcnip2/Cacna2d2/Kcne1",3
"GO:0030904","CC","GO:0030904","retromer complex","1/149","21/28886",0.10294708007618,0.354647587855275,0.340934039882354,"Magel2",1
"GO:0098576","CC","GO:0098576","lumenal side of membrane","1/149","21/28886",0.10294708007618,0.354647587855275,0.340934039882354,"Sppl2c",1
"GO:1902710","CC","GO:1902710","GABA receptor complex","1/149","21/28886",0.10294708007618,0.354647587855275,0.340934039882354,"Gabbr2",1
"GO:0035267","CC","GO:0035267","NuA4 histone acetyltransferase complex","1/149","22/28886",0.107577632131217,0.354647587855275,0.340934039882354,"Actl6b",1
"GO:0043189","CC","GO:0043189","H4/H2A histone acetyltransferase complex","1/149","22/28886",0.107577632131217,0.354647587855275,0.340934039882354,"Actl6b",1
"GO:0099572","CC","GO:0099572","postsynaptic specialization","4/149","351/28886",0.108722875513029,0.354647587855275,0.340934039882354,"Akap5/Dlgap4/Drd2/Dgcr8",4
"GO:0031362","CC","GO:0031362","anchored component of external side of plasma membrane","1/149","23/28886",0.112184441056261,0.354647587855275,0.340934039882354,"Art2b",1
"GO:0045120","CC","GO:0045120","pronucleus","1/149","23/28886",0.112184441056261,0.354647587855275,0.340934039882354,"Tcl1",1
"GO:0090543","CC","GO:0090543","Flemming body","1/149","23/28886",0.112184441056261,0.354647587855275,0.340934039882354,"Agap2",1
"GO:0097524","CC","GO:0097524","sperm plasma membrane","1/149","23/28886",0.112184441056261,0.354647587855275,0.340934039882354,"Ccr6",1
"GO:0016324","CC","GO:0016324","apical plasma membrane","4/149","365/28886",0.120659832737607,0.371564894844068,0.357197186772762,"Fas/Sptbn2/Slc44a4/Kcne1",4
"GO:0030687","CC","GO:0030687","preribosome, large subunit precursor","1/149","25/28886",0.121327312602145,0.371564894844068,0.357197186772762,"Noc2l",1
"GO:0097733","CC","GO:0097733","photoreceptor cell cilium","2/149","118/28886",0.124157442050608,0.37438244064491,0.359905783434151,"Pde6a/Gucy2e",2
"GO:0016323","CC","GO:0016323","basolateral plasma membrane","3/149","244/28886",0.132314749755433,0.38309918476694,0.368285467633095,"Akap5/Slc22a6/Lpo",3
"GO:0099240","CC","GO:0099240","intrinsic component of synaptic membrane","2/149","123/28886",0.132786812314245,0.38309918476694,0.368285467633095,"Cntn2/Drd2",2
"GO:0030686","CC","GO:0030686","90S preribosome","1/149","28/28886",0.134866549739382,0.38309918476694,0.368285467633095,"Noc2l",1
"GO:0031233","CC","GO:0031233","intrinsic component of external side of plasma membrane","1/149","28/28886",0.134866549739382,0.38309918476694,0.368285467633095,"Art2b",1
"GO:0033106","CC","GO:0033106","cis-Golgi network membrane","1/149","29/28886",0.139333417993898,0.387292192412573,0.37231633964474,"Gpr108",1
"GO:0097060","CC","GO:0097060","synaptic membrane","4/149","387/28886",0.140495599438848,0.387292192412573,0.37231633964474,"Cntn2/Akap5/Drd2/Gabbr2",4
"GO:1902555","CC","GO:1902555","endoribonuclease complex","1/149","30/28886",0.14377737685029,0.387292192412573,0.37231633964474,"Dgcr8",1
"GO:0097731","CC","GO:0097731","9+0 non-motile cilium","2/149","131/28886",0.146863710215823,0.387292192412573,0.37231633964474,"Pde6a/Gucy2e",2
"GO:0043073","CC","GO:0043073","germ cell nucleus","1/149","31/28886",0.148198543015015,0.387292192412573,0.37231633964474,"Lhx8",1
"GO:0070461","CC","GO:0070461","SAGA-type complex","1/149","31/28886",0.148198543015015,0.387292192412573,0.37231633964474,"Tada2b",1
"GO:1902562","CC","GO:1902562","H4 histone acetyltransferase complex","1/149","33/28886",0.156972961145714,0.399456595236015,0.384010368137738,"Actl6b",1
"GO:0005930","CC","GO:0005930","axoneme","2/149","138/28886",0.159419794434067,0.399456595236015,0.384010368137738,"Dnah10/Dnah17",2
"GO:0008180","CC","GO:0008180","COP9 signalosome","1/149","34/28886",0.161326443583911,0.399456595236015,0.384010368137738,"Themis",1
"GO:0043204","CC","GO:0043204","perikaryon","2/149","140/28886",0.163043508259598,0.399456595236015,0.384010368137738,"Rbfox3/Drd2",2
"GO:0097014","CC","GO:0097014","ciliary plasm","2/149","140/28886",0.163043508259598,0.399456595236015,0.384010368137738,"Dnah10/Dnah17",2
"GO:0045211","CC","GO:0045211","postsynaptic membrane","3/149","272/28886",0.166167107664742,0.402083371633204,0.386535572085626,"Cntn2/Drd2/Gabbr2",3
"GO:0009925","CC","GO:0009925","basal plasma membrane","3/149","274/28886",0.168677521702957,0.403180417729019,0.3875901974946,"Akap5/Slc22a6/Lpo",3
"GO:0032154","CC","GO:0032154","cleavage furrow","1/149","38/28886",0.178518190881578,0.4070589176584,0.391318723205444,"Mastl",1
"GO:0032588","CC","GO:0032588","trans-Golgi network membrane","1/149","38/28886",0.178518190881578,0.4070589176584,0.391318723205444,"Atp2c2",1
"GO:0051233","CC","GO:0051233","spindle midzone","1/149","38/28886",0.178518190881578,0.4070589176584,0.391318723205444,"Cenpe",1
"GO:0001669","CC","GO:0001669","acrosomal vesicle","2/149","150/28886",0.181371033460164,0.4070589176584,0.391318723205444,"Drd2/Spaca9",2
"GO:0034702","CC","GO:0034702","ion channel complex","3/149","284/28886",0.18139198109468,0.4070589176584,0.391318723205444,"Kcnip2/Cacna2d2/Kcne1",3
"GO:0005891","CC","GO:0005891","voltage-gated calcium channel complex","1/149","39/28886",0.182761146703772,0.4070589176584,0.391318723205444,"Cacna2d2",1
"GO:0030660","CC","GO:0030660","Golgi-associated vesicle membrane","1/149","40/28886",0.186982333972505,0.407205971762343,0.391460091006764,"Sppl2c",1
"GO:0097546","CC","GO:0097546","ciliary base","1/149","40/28886",0.186982333972505,0.407205971762343,0.391460091006764,"Spaca9",1
"GO:0045095","CC","GO:0045095","keratin filament","1/149","41/28886",0.191181863620917,0.407300492061953,0.391550956386088,"Krt73",1
"GO:0097225","CC","GO:0097225","sperm midpiece","1/149","41/28886",0.191181863620917,0.407300492061953,0.391550956386088,"Ccr6",1
"GO:0055037","CC","GO:0055037","recycling endosome","2/149","158/28886",0.19624485311657,0.413591303342448,0.397598513954341,"Vps52/Akap5",2
"GO:0045178","CC","GO:0045178","basal part of cell","3/149","299/28886",0.200924743143835,0.418949464427572,0.402749485137139,"Akap5/Slc22a6/Lpo",3
"GO:0099056","CC","GO:0099056","integral component of presynaptic membrane","1/149","44/28886",0.20365160777017,0.420165422346878,0.403918424275462,"Drd2",1
"GO:0000791","CC","GO:0000791","euchromatin","1/149","46/28886",0.211858491071299,0.432544419270568,0.415818748922834,"Tcf23",1
"GO:0032590","CC","GO:0032590","dendrite membrane","1/149","50/28886",0.228021065794304,0.45025666990934,0.432846100503608,"Akap5",1
"GO:0098889","CC","GO:0098889","intrinsic component of presynaptic membrane","1/149","51/28886",0.232009998420072,0.45025666990934,0.432846100503608,"Drd2",1
"GO:0098802","CC","GO:0098802","plasma membrane signaling receptor complex","2/149","177/28886",0.232089969967748,0.45025666990934,0.432846100503608,"Ifnlr1/Gabbr2",2
"GO:0019897","CC","GO:0019897","extrinsic component of plasma membrane","2/149","179/28886",0.235891959483231,0.45025666990934,0.432846100503608,"Stac2/Art2b",2
"GO:0005871","CC","GO:0005871","kinesin complex","1/149","52/28886",0.235978457245645,0.45025666990934,0.432846100503608,"Kif21b",1
"GO:0045177","CC","GO:0045177","apical part of cell","4/149","483/28886",0.239372899191415,0.45025666990934,0.432846100503608,"Fas/Sptbn2/Slc44a4/Kcne1",4
"GO:0031225","CC","GO:0031225","anchored component of membrane","2/149","181/28886",0.239697512993688,0.45025666990934,0.432846100503608,"Cntn2/Art2b",2
"GO:0014069","CC","GO:0014069","postsynaptic density","3/149","328/28886",0.239949966766986,0.45025666990934,0.432846100503608,"Akap5/Drd2/Dgcr8",3
"GO:0030496","CC","GO:0030496","midbody","2/149","183/28886",0.243506158216276,0.45025666990934,0.432846100503608,"Cenpe/Agap2",2
"GO:0032838","CC","GO:0032838","plasma membrane bounded cell projection cytoplasm","2/149","183/28886",0.243506158216276,0.45025666990934,0.432846100503608,"Dnah10/Dnah17",2
"GO:0032279","CC","GO:0032279","asymmetric synapse","3/149","337/28886",0.252321816679009,0.462196972608277,0.444324694397861,"Akap5/Drd2/Dgcr8",3
"GO:0032153","CC","GO:0032153","cell division site","1/149","58/28886",0.259365068739993,0.466381224523291,0.448347149246343,"Mastl",1
"GO:0032420","CC","GO:0032420","stereocilium","1/149","58/28886",0.259365068739993,0.466381224523291,0.448347149246343,"Tspear",1
"GO:0034704","CC","GO:0034704","calcium channel complex","1/149","63/28886",0.278309711250382,0.495107007770447,0.47596216106826,"Cacna2d2",1
"GO:0016328","CC","GO:0016328","lateral plasma membrane","1/149","64/28886",0.282040476716284,0.495107007770447,0.47596216106826,"Drd2",1
"GO:0098984","CC","GO:0098984","neuron to neuron synapse","3/149","359/28886",0.282918290154541,0.495107007770447,0.47596216106826,"Akap5/Drd2/Dgcr8",3
"GO:0008021","CC","GO:0008021","synaptic vesicle","2/149","205/28886",0.285479190366232,0.495167445237005,0.476020261532889,"Sptbn2/Drd2",2
"GO:1902495","CC","GO:1902495","transmembrane transporter complex","3/149","363/28886",0.288521399837792,0.496054336563221,0.476872858457662,"Kcnip2/Cacna2d2/Kcne1",3
"GO:0005876","CC","GO:0005876","spindle microtubule","1/149","68/28886",0.296772939667163,0.497419910977656,0.478185628705695,"Cenpe",1
"GO:0032421","CC","GO:0032421","stereocilium bundle","1/149","69/28886",0.300408890530845,0.497419910977656,0.478185628705695,"Tspear",1
"GO:0098982","CC","GO:0098982","GABA-ergic synapse","1/149","69/28886",0.300408890530845,0.497419910977656,0.478185628705695,"Drd2",1
"GO:0005905","CC","GO:0005905","clathrin-coated pit","1/149","70/28886",0.304026167669718,0.497419910977656,0.478185628705695,"Tfap2a",1
"GO:0099023","CC","GO:0099023","vesicle tethering complex","1/149","70/28886",0.304026167669718,0.497419910977656,0.478185628705695,"Vps52",1
"GO:1990351","CC","GO:1990351","transporter complex","3/149","376/28886",0.306785404088998,0.497419910977656,0.478185628705695,"Kcnip2/Cacna2d2/Kcne1",3
"GO:0032589","CC","GO:0032589","neuron projection membrane","1/149","72/28886",0.311205081333892,0.497419910977656,0.478185628705695,"Akap5",1
"GO:0005801","CC","GO:0005801","cis-Golgi network","1/149","73/28886",0.314766906935379,0.497419910977656,0.478185628705695,"Gpr108",1
"GO:0070603","CC","GO:0070603","SWI/SNF superfamily-type complex","1/149","75/28886",0.321835764780311,0.497419910977656,0.478185628705695,"Actl6b",1
"GO:1904949","CC","GO:1904949","ATPase complex","1/149","76/28886",0.325342983240196,0.497419910977656,0.478185628705695,"Actl6b",1
"GO:0098858","CC","GO:0098858","actin-based cell projection","2/149","226/28886",0.325345684424377,0.497419910977656,0.478185628705695,"Tspear/Akap5",2
"GO:0005844","CC","GO:0005844","polysome","1/149","77/28886",0.328832184749991,0.497419910977656,0.478185628705695,"Msi1",1
"GO:0070382","CC","GO:0070382","exocytic vesicle","2/149","228/28886",0.329117417719159,0.497419910977656,0.478185628705695,"Sptbn2/Drd2",2
"GO:0045121","CC","GO:0045121","membrane raft","3/149","392/28886",0.329324915907231,0.497419910977656,0.478185628705695,"Fas/Akap5/Slc22a6",3
"GO:0062023","CC","GO:0062023","collagen-containing extracellular matrix","3/149","393/28886",0.330734182943333,0.497419910977656,0.478185628705695,"Sspo/Zp1/Matn1",3
"GO:0098857","CC","GO:0098857","membrane microdomain","3/149","393/28886",0.330734182943333,0.497419910977656,0.478185628705695,"Fas/Akap5/Slc22a6",3
"GO:0030684","CC","GO:0030684","preribosome","1/149","80/28886",0.339192604579466,0.497419910977656,0.478185628705695,"Noc2l",1
"GO:0099568","CC","GO:0099568","cytoplasmic region","2/149","234/28886",0.340397709730656,0.497419910977656,0.478185628705695,"Dnah10/Dnah17",2
"GO:0005881","CC","GO:0005881","cytoplasmic microtubule","1/149","81/28886",0.342610652969304,0.497419910977656,0.478185628705695,"Spaca9",1
"GO:0030672","CC","GO:0030672","synaptic vesicle membrane","1/149","81/28886",0.342610652969304,0.497419910977656,0.478185628705695,"Drd2",1
"GO:0099501","CC","GO:0099501","exocytic vesicle membrane","1/149","81/28886",0.342610652969304,0.497419910977656,0.478185628705695,"Drd2",1
"GO:0044304","CC","GO:0044304","main axon","1/149","84/28886",0.352759784658937,0.508389101420232,0.488730661408279,"Cntn2",1
"GO:0099055","CC","GO:0099055","integral component of postsynaptic membrane","1/149","85/28886",0.356108121305204,0.509468553108176,0.489768372751683,"Drd2",1
"GO:0030864","CC","GO:0030864","cortical actin cytoskeleton","1/149","87/28886",0.362753264023052,0.511541738530706,0.491761392035426,"Sptbn2",1
"GO:0005802","CC","GO:0005802","trans-Golgi network","2/149","246/28886",0.362777049264123,0.511541738530706,0.491761392035426,"Gpr108/Atp2c2",2
"GO:0005798","CC","GO:0005798","Golgi-associated vesicle","1/149","89/28886",0.36933028257053,0.517062395598742,0.497068575790413,"Sppl2c",1
